0.1817553,0.1823925,0.1830278,0.1836613,0.1842928,0.1849223,0.1855497,0.1861751,0.1867983,0.1874194,0.1880382,0.1886548,0.1892693,0.1898814,0.1904911,0.1910983,0.1917032,0.1923055,0.1929051,0.1935023,0.1940968,0.1946885,0.1952776,0.1958639,0.1964474,0.1970281,0.1976059,0.1981809,0.1987529,0.1993219,0.1998866,0.2004483,0.2010074,0.2015637,0.2021169,0.2026674,0.2032146,0.2037586,0.2042991,0.2048363,0.2053699,0.2059001,0.2064267,0.2069499,0.2074695,0.2079856,0.2084981,0.209007,0.2095122,0.2100138,0.2105118,0.211006,0.2114965,0.2119833,0.2124662,0.2129454,0.2134207,0.2138924,0.2143601,0.214824,0.2152839,0.2157399,0.216191,0.2166375,0.2170799,0.2175177,0.2179474,0.2183651,0.2187748,0.2191774,0.2195717,0.2199615,0.2203469,0.2207279,0.2211045,0.2214766,0.2218442,0.2222072,0.2225658,0.2229199,0.2232694,0.2236144,0.2239548,0.2242906,0.2246218,0.2249484,0.2252705,0.225589,0.2259037,0.2262911,0.2267343,0.227172,0.2276042,0.2280309,0.228452,0.2288675,0.2292775,0.2296818,0.2300808,0.2304734,0.2308596,0.2312402,0.231615,0.2320003,0.2323855,0.2327652,0.2331392,0.2335074,0.23387,0.234227,0.2345783,0.2349239,0.235265,0.2356021,0.2359336,0.2362596,0.2365801,0.2368951,0.2372045,0.2375084,0.2378068,0.2380996,0.238387,0.238669,0.2389455,0.2392165,0.2394818,0.2397417,0.07641197,0.07695425,0.07749677,0.07803944,0.0785822,0.07912502,0.07966784,0.08021059,0.08075327,0.08129578,0.08183803,0.08238004,0.08292202,0.08346359,0.0840048,0.08454549,0.08508565,0.08562517,0.08616412,0.08670234,0.08723978,0.08777641,0.08831221,0.08884707,0.0893809,0.08991374,0.09044547,0.09097613,0.09150553,0.0920338,0.09256256,0.09309001,0.09361657,0.09414224,0.0946668,0.09519109,0.09571369,0.09623463,0.09675372,0.09727181,0.0977895,0.09830517,0.09881887,0.09933058,0.0998401,0.1003475,0.1008527,0.1013556,0.1018561,0.1023543,0.1028502,0.1033434,0.1038343,0.1043223,0.1048073,0.1052898,0.1057695,0.1062464,0.1067143,0.1071779,0.1076387,0.1080967,0.1085443,0.1089857,0.1094243,0.1098582,0.1102744,0.1106649,0.1110411,0.1114066,0.1117573,0.1121056,0.1124516,0.1127951,0.1131361,0.1134747,0.1138107,0.1141442,0.1144751,0.1148032,0.1151287,0.1154516,0.1157717,0.1160891,0.1164036,0.1167154,0.1170243,0.1173302,0.1176332,0.1179828,0.1183684,0.1187509,0.1191303,0.1195065,0.1198796,0.1202494,0.1206158,0.120979,0.1213389,0.1216963,0.1220506,0.1224015,0.1227489,0.1230986,0.1234467,0.1237914,0.1241327,0.1244703,0.1248046,0.1251352,0.1254623,0.1257858,0.1261063,0.126424,0.1267383,0.127049,0.127356,0.1276594,0.1279591,0.1282552,0.1285477,0.1288364,0.1291215,0.1294028,0.1296805,0.1299544,0.1302245,0.1304908,0.0007868715,0.0009119858,0.001036893,0.001161596,0.001286067,0.001410316,0.001534323,0.001658069,0.001781548,0.001904757,0.002027664,0.00215029,0.00227007,0.002389435,0.002508477,0.002627176,0.002745535,0.002863545,0.002981164,0.003098412,0.003215258,0.003331699,0.003447724,0.003563317,0.003678462,0.003793151,0.003907376,0.004021098,0.004134335,0.004245898,0.004334777,0.004423166,0.004505698,0.004583204,0.004655827,0.004716013,0.004775945,0.004835634,0.004895062,0.00494645,0.004982199,0.005017865,0.00505344,0.00508894,0.005124358,0.005159693,0.005194941,0.00523013,0.005265212,0.005300235,0.005335174,0.005370037,0.005404805,0.005439544,0.005474245,0.005508857,0.005543394,0.005577893,0.00561328,0.00564885,0.005684336,0.005719728,0.005756245,0.005793241,0.005830093,0.005867181,0.005906471,0.005948973,0.005993095,0.006038353,0.006085389,0.006132308,0.006179096,0.00622576,0.006272288,0.00631868,0.00636493,0.006411033,0.006456988,0.006502788,0.006548427,0.006593908,0.00663922,0.006684363,0.006729334,0.006774123,0.006818732,0.006863659,0.006907398,0.0069587,0.007015929,0.007072923,0.007129658,0.007186131,0.007242333,0.007298255,0.007353884,0.007409217,0.007464241,0.007514814,0.007562633,0.00761006,0.007657082,0.007706919,0.007757441,0.007807562,0.007857264,0.007906413,0.007955128,0.008003402,0.008051227,0.008098591,0.008145486,0.008191926,0.008237892,0.008283372,0.00832837,0.008372872,0.00841688,0.008460381,0.008503369,0.008545836,0.008587794,0.008629724,0.008671449,0.008712349,0.008752448,0.008792001,0.115308,0.1147506,0.1141953,0.1136422,0.1130912,0.1125425,0.111996,0.1114518,0.1109099,0.1103703,0.1098333,0.1092986,0.1087668,0.1082375,0.1077107,0.1071865,0.1066649,0.1061459,0.1056295,0.1051157,0.1046047,0.1040964,0.1035908,0.103088,0.1025881,0.1020909,0.1015967,0.1011052,0.1006167,0.100131,0.09964839,0.09916865,0.09869271,0.09822039,0.09775153,0.09728694,0.09682523,0.09636643,0.09591057,0.095458,0.09500907,0.09456311,0.09411999,0.0936797,0.09324238,0.09280798,0.09237643,0.09194785,0.09152216,0.09109943,0.0906796,0.09026276,0.08984885,0.08943789,0.08902997,0.08862504,0.08822308,0.08782401,0.08742696,0.08703271,0.08664153,0.08625351,0.08586896,0.08548794,0.08511025,0.08473651,0.08437004,0.08401584,0.08366967,0.0833302,0.08299904,0.08267167,0.08234812,0.08202837,0.08171242,0.08140028,0.08109203,0.08078764,0.08048704,0.08019034,0.07989751,0.0796085,0.0793234,0.07904217,0.0787648,0.07849129,0.07822168,0.07795607,0.07769418,0.0773418,0.07691923,0.07650132,0.07608815,0.07567966,0.07527597,0.07487696,0.07448281,0.07409339,0.07370858,0.07332698,0.07294932,0.0725764,0.07220823,0.07182053,0.0714293,0.07104266,0.07066065,0.07028341,0.06991076,0.06954277,0.0691794,0.06882071,0.06846575,0.06811416,0.06776711,0.06742459,0.06708664,0.0667532,0.06642434,0.06609999,0.06578013,0.0654648,0.06515394,0.06484754,0.06454558,0.06424833,0.06395575,0.06366756,0.3021189,0.3017238,0.3013275,0.3009299,0.3005311,0.3001313,0.2997303,0.2993285,0.2989256,0.2985219,0.2981175,0.2977122,0.2973065,0.2969002,0.2964933,0.296086,0.295678,0.2952699,0.2948613,0.2944525,0.2940437,0.2936346,0.2932254,0.2928163,0.2924072,0.2919983,0.2915896,0.2911811,0.290773,0.2903653,0.2899563,0.2895478,0.2891403,0.2887336,0.2883279,0.2879232,0.2875193,0.2871162,0.286714,0.2863126,0.2859119,0.2855123,0.2851138,0.2847163,0.2843202,0.2839252,0.2835316,0.2831394,0.2827487,0.2823595,0.2819717,0.2815857,0.2812013,0.2808189,0.2804387,0.2800602,0.2796837,0.2793091,0.2789432,0.2785809,0.2782204,0.2778621,0.277514,0.2771716,0.2768313,0.2764951,0.2761771,0.2758871,0.2756119,0.2753477,0.2750987,0.2748515,0.274606,0.2743622,0.2741203,0.27388,0.2736418,0.2734055,0.273171,0.2729386,0.2727083,0.27248,0.2722538,0.2720298,0.271808,0.2715884,0.2713711,0.271158,0.2709499,0.2706843,0.2703736,0.2700655,0.2697601,0.2694573,0.2691572,0.2688598,0.2685653,0.2682737,0.2679848,0.2676998,0.2674186,0.2671404,0.2668655,0.2665856,0.2663061,0.2660298,0.2657565,0.2654867,0.26522,0.2649567,0.2646967,0.2644401,0.2641861,0.2639345,0.2636862,0.2634414,0.2631999,0.2629619,0.2627273,0.2624962,0.2622686,0.2620445,0.2618239,0.2616069,0.2613935,0.2611836,0.2609774,0.2607748,-0.02182231,-0.02197807,-0.02213306,-0.02228727,-0.0224407,-0.02259331,-0.02274511,-0.02289611,-0.02304626,-0.02319557,-0.02334404,-0.02349166,-0.02363815,-0.02378375,-0.02392847,-0.02407229,-0.0242152,-0.02435722,-0.02449831,-0.02463846,-0.02477768,-0.02491597,-0.02505329,-0.02518966,-0.02532507,-0.0254595,-0.02559295,-0.02572539,-0.02585684,-0.02598721,-0.02611471,-0.02624116,-0.02636611,-0.02648956,-0.02661157,-0.02673145,-0.02685029,-0.02696806,-0.02708479,-0.02719978,-0.02731236,-0.02742388,-0.02753432,-0.02764364,-0.02775189,-0.02785904,-0.02796509,-0.02807004,-0.02817386,-0.02827659,-0.02837818,-0.02847868,-0.02857802,-0.02867623,-0.02877335,-0.02886931,-0.02896416,-0.02905785,-0.0291508,-0.02924272,-0.02933348,-0.02942309,-0.02951203,-0.02960004,-0.02968688,-0.0297727,-0.02985831,-0.02994411,-0.0300295,-0.03011427,-0.03019867,-0.03028193,-0.03036402,-0.03044496,-0.03052473,-0.03060333,-0.0306808,-0.03075708,-0.03083218,-0.03090612,-0.03097888,-0.03105045,-0.03112084,-0.03119006,-0.0312581,-0.03132493,-0.03139057,-0.03147112,-0.03157127,-0.03167371,-0.03177777,-0.03188083,-0.03198285,-0.03208385,-0.03218386,-0.03228279,-0.03238073,-0.03247761,-0.03257347,-0.03267852,-0.0327888,-0.03289854,-0.03300774,-0.03311765,-0.03322744,-0.03333668,-0.03344535,-0.0335524,-0.03365883,-0.03376473,-0.03387007,-0.03397482,-0.03407899,-0.03418264,-0.03428566,-0.03438811,-0.03448996,-0.03459122,-0.03469192,-0.03479201,-0.03489149,-0.03499037,-0.03508868,-0.03518641,-0.03528358,-0.0353777,-0.03546904,-0.03555977,0.02823666,0.02815687,0.02807681,0.02799652,0.027916,0.02783525,0.0277543,0.02767312,0.02759177,0.02751025,0.02742854,0.02734665,0.02726397,0.02718112,0.02709817,0.02701509,0.02693193,0.02684866,0.02676535,0.02668197,0.02659853,0.02651505,0.02643155,0.02634801,0.02626446,0.02618094,0.02609739,0.02601393,0.02593047,0.02584712,0.02576502,0.02568301,0.02559988,0.02551595,0.02543155,0.02534567,0.02526015,0.02517505,0.02509033,0.0250057,0.024921,0.02483684,0.02475329,0.02467039,0.0245881,0.02450647,0.02442549,0.0243452,0.02426562,0.02418675,0.02410861,0.02403122,0.02395459,0.02387879,0.02380376,0.02372956,0.02365617,0.02358364,0.02351294,0.02344332,0.02337453,0.02330654,0.02324002,0.02317452,0.0231098,0.02304582,0.0229826,0.02291901,0.02285553,0.02279235,0.02272928,0.0226668,0.02260495,0.02254371,0.0224831,0.02242312,0.0223638,0.02230512,0.02224711,0.02218976,0.02213309,0.02207713,0.02202184,0.02196728,0.02191341,0.02186028,0.02180786,0.02175496,0.02170207,0.02166709,0.02164647,0.02162664,0.02160762,0.02158944,0.02157205,0.02155547,0.02153973,0.02152479,0.02151064,0.02149967,0.02149107,0.02148343,0.0214768,0.02147912,0.02148515,0.02149217,0.02150022,0.02150924,0.02151925,0.02153029,0.02154233,0.02155539,0.02156924,0.02158373,0.02159924,0.02161574,0.02163324,0.02165172,0.02167119,0.02169166,0.02171313,0.0217356,0.02175903,0.02178345,0.02180886,0.02183519,0.02186244,0.02189068,-0.03603088,-0.03617808,-0.03632424,-0.03646929,-0.03661332,-0.03675628,-0.03689817,-0.03703907,-0.03717889,-0.0373177,-0.03745551,-0.03759228,-0.03772856,-0.03786383,-0.03799811,-0.0381314,-0.03826372,-0.03839507,-0.03852546,-0.03865488,-0.0387834,-0.03891098,-0.03903758,-0.0391633,-0.03928815,-0.03941208,-0.03953511,-0.03965729,-0.03977858,-0.03989905,-0.04001888,-0.04013782,-0.0402569,-0.04037589,-0.04049472,-0.04061432,-0.04073302,-0.0408508,-0.04096776,-0.04108441,-0.04120139,-0.04131749,-0.04143268,-0.0415469,-0.04166026,-0.04177273,-0.04188431,-0.041995,-0.04210485,-0.0422138,-0.04232189,-0.04242915,-0.04253558,-0.04264118,-0.04274599,-0.04285,-0.0429532,-0.04305553,-0.04315748,-0.04325874,-0.04335918,-0.04345888,-0.04355837,-0.04365732,-0.04375558,-0.04385327,-0.04395154,-0.04405192,-0.04415299,-0.04425422,-0.04435601,-0.04445713,-0.04455756,-0.04465733,-0.04475639,-0.04485479,-0.04495254,-0.04504963,-0.04514605,-0.04524188,-0.04533705,-0.04543162,-0.04552557,-0.04561891,-0.04571166,-0.04580379,-0.04589539,-0.04598815,-0.04608315,-0.04616704,-0.04624199,-0.04631644,-0.04639037,-0.04646379,-0.0465367,-0.04660914,-0.04668111,-0.04675265,-0.04682368,-0.04689607,-0.04696915,-0.04704193,-0.04711443,-0.04718418,-0.04725281,-0.04732118,-0.04738925,-0.04745705,-0.04752462,-0.04759191,-0.04765894,-0.0477258,-0.04779231,-0.04785854,-0.04792453,-0.04799031,-0.04805588,-0.04812125,-0.04818645,-0.04825144,-0.04831629,-0.04838094,-0.04844542,-0.04850977,-0.04857393,-0.04863797,-0.04870187,-0.04876562,0.3933355,0.393366,0.3933962,0.3934257,0.3934546,0.393483,0.3935108,0.393538,0.3935647,0.3935908,0.3936163,0.3936414,0.3936681,0.3936943,0.39372,0.3937451,0.3937697,0.3937936,0.3938171,0.39384,0.3938624,0.3938843,0.3939056,0.3939263,0.3939466,0.3939664,0.3939855,0.3940043,0.3940225,0.3940413,0.39408,0.394118,0.3941604,0.3942063,0.3942557,0.3943154,0.3943743,0.3944324,0.3944898,0.3945533,0.3946302,0.394706,0.3947809,0.3948547,0.3949276,0.3949994,0.3950701,0.3951399,0.3952087,0.3952763,0.395343,0.3954086,0.3954732,0.3955367,0.3955991,0.3956605,0.3957208,0.39578,0.3958375,0.3958939,0.3959491,0.3960034,0.3960558,0.3961068,0.3961568,0.3962055,0.3962518,0.3962952,0.3963364,0.3963759,0.3964133,0.3964496,0.3964849,0.3965192,0.3965524,0.3965846,0.3966159,0.3966461,0.3966752,0.3967033,0.3967305,0.3967566,0.3967816,0.3968057,0.3968288,0.3968508,0.3968719,0.3969074,0.3969639,0.397015,0.3970619,0.3971079,0.3971532,0.3971978,0.3972415,0.3972845,0.3973269,0.3973684,0.3974093,0.3974637,0.3975262,0.3975885,0.3976507,0.3977107,0.39777,0.3978291,0.3978881,0.397946,0.3980037,0.3980613,0.3981188,0.3981762,0.3982335,0.3982907,0.3983478,0.3984047,0.3984616,0.3985184,0.398575,0.3986316,0.3986881,0.3987445,0.3988009,0.3988567,0.3989121,0.3989654,0.3990166,0.3990678
